label,w1_hi,w1_lo,w1_mode,D_hat,theta_signed_deg,theta_axis_deg,D_parallel,D_perp,depth_mode,eclip_template
gaia_logp_extonly,16.25,,cumulative,0.017040571518879985,15.33964551328624,15.33964551328624,0.016433494376274747,0.004507919728101861,depth_map_covariate,abs_elat
gaia_logp_extonly,16.3,,cumulative,0.01721394200270774,9.284045581235432,9.284045581235432,0.016988451031529742,0.0027771083561686674,depth_map_covariate,abs_elat
gaia_logp_extonly,16.35,,cumulative,0.01681924684556083,9.585801198005319,9.585801198005319,0.016584405331789235,0.002800814924772549,depth_map_covariate,abs_elat
gaia_logp_extonly,16.4,,cumulative,0.017544641662783154,3.858042144986992,3.858042144986992,0.017504882330960293,0.0011804853470927254,depth_map_covariate,abs_elat
gaia_logp_extonly,16.45,,cumulative,0.018784717065261528,11.102953439458092,11.102953439458092,0.018433118607729705,0.003617420851282932,depth_map_covariate,abs_elat
gaia_logp_extonly,16.5,,cumulative,0.01926460769279687,14.814345184270524,14.814345184270524,0.018624240616121862,0.004925725431869413,depth_map_covariate,abs_elat
gaia_logp_extonly,16.55,,cumulative,0.017494583078942607,6.418856711462261,6.418856711462261,0.01738491267985105,0.0019558241792091684,depth_map_covariate,abs_elat
gaia_logp_extonly,16.6,,cumulative,0.01673699660350911,13.156415161989827,13.156415161989827,0.016297689396877934,0.0038095112060168718,depth_map_covariate,abs_elat
sdssdm+gaialogp_extonly,15.5,,cumulative,0.016221956134258628,9.70409503151832,9.70409503151832,0.01598984304747569,0.002734370153966803,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.55,,cumulative,0.017838717159959164,13.400165461241091,13.400165461241091,0.017353061812744822,0.004134135415788768,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.6,,cumulative,0.016643717748916077,12.018762956025691,12.018762956025691,0.016278878507046828,0.003465754616009756,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.65,,cumulative,0.016446169007579836,15.41912571745122,15.41912571745122,0.015854217212968143,0.004372673277287499,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.7,,cumulative,0.016249720022097448,13.439681288961737,13.439681288961737,0.015804723770772487,0.003776785316394595,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.75,,cumulative,0.015353551521467407,17.765763183023612,17.765763183023612,0.014621369660006062,0.0046847725225253305,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.8,,cumulative,0.015547011004706584,20.997639585303858,20.997639585303858,0.014514614683423308,0.005570952501343025,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.85,,cumulative,0.01573219496457445,23.35490743963849,23.35490743963849,0.014443207496516718,0.006236642976469388,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.9,,cumulative,0.014817865615277601,17.75446062734696,17.75446062734696,0.014112121234437754,0.004518536893393403,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,15.95,,cumulative,0.01556960834718715,14.862630771920987,14.862630771920987,0.015048704989650361,0.003993642725541692,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.0,,cumulative,0.01557265921127339,20.629491129810187,20.629491129810187,0.01457411402785371,0.005486612362248283,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.05,,cumulative,0.015950301539016665,15.872125191913067,15.872125191913067,0.015342187980403037,0.004362268579481776,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.1,,cumulative,0.0161225027599655,24.921733513684142,24.921733513684142,0.014621243681040787,0.006793697701894016,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.15,,cumulative,0.015981730648922582,20.724323724665357,20.724323724665357,0.014947614966646242,0.005655485951145547,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.2,,cumulative,0.01625142290777214,16.77738182573504,16.77738182573504,0.015559657065507094,0.004691035976314427,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.25,,cumulative,0.015871525580578288,23.375318109133513,23.375318109133513,0.014568880022323283,0.0062970675040133145,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.3,,cumulative,0.016024106220069837,16.88435625484019,16.88435625484019,0.015333353794921048,0.004654056462040521,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.35,,cumulative,0.015558290574309179,16.93582370881377,16.93582370881377,0.014883552995375976,0.004532135901368433,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.4,,cumulative,0.01600745146430232,9.316528080133025,9.316528080133025,0.01579629809385676,0.002591422179424234,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.45,,cumulative,0.016984378284621945,8.81935403930072,8.81935403930072,0.016783565996912202,0.0026040388135413766,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.5,,cumulative,0.017472762643599846,13.224202515357097,13.224202515357097,0.017009426170469622,0.00399710592190417,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.55,,cumulative,0.01581381679101673,5.94992858972083,5.94992858972083,0.015728625611800825,0.0016392491768019144,delta_m_map_covariate_alpha_edge,abs_elat
sdssdm+gaialogp_extonly,16.6,,cumulative,0.01544158800598555,18.17779260459697,18.17779260459697,0.01467094527148223,0.0048172611500488524,delta_m_map_covariate_alpha_edge,abs_elat
